"pk","bibref","Var1","Relation","Var2","Cor","Process","Topic","Stage","Type","Subtype","Confirmed","Notes"
"4019608050","twomey2013cognitive","1683706509",">","389791574","pos",NA,"fire;cooperation;foraging","coevolution","hypothesis","",NA,"In an effective population of fire users domestic fires would have provided a more readily available ignition source. This suggests that before the invention of fire making fire users often relied on other domestic fires to regain fire."
"902965135","twomey2013cognitive","478574443",">","389791574","pos",NA,"fire;cooperation;foraging","coevolution","review","",NA,"While caves would have provided other benefits, we have reason to think fire protection was a primary factor motivating cave use (Gowlett 2006; Ofek 2001; Rolland 2004)."
"1690988927","twomey2013cognitive","2128975920",">","389791574","pos",NA,"fire;cooperation;foraging","coevolution","review","",NA,"Caves and constructed shelters were probably the two main ways Middle Pleistocene humans could have protected fire from rain."
"2155890224","twomey2013cognitive","2321001125","/>","389791574","pos",NA,"fire;cooperation;foraging","coevolution","hypothesis","",NA,"If Middle Pleistocene fire users could not afford to wait months or years for a fortuitous wildfire or lightning strike and did not live near an active volcano, then natural fires were not really an option for them."
"1770741517","twomey2013cognitive","629638807","/>","389791574","pos",NA,"fire;cooperation;foraging","coevolution","hypothesis","",NA,"If Middle Pleistocene fire users could not afford to wait months or years for a fortuitous wildfire or lightning strike and did not live near an active volcano, then natural fires were not really an option for them."
"2684520538","twomey2013cognitive","1652230443",">>","4226475470","pos",NA,"fire;cooperation;foraging","coevolution","review","",NA,"We can also be sure controlled use of fire without fire making preceded the invention and diffusion of ignition technologies (Goudsblom 1992; Ofek 2001)"
"1106580800","twomey2013cognitive","1250041027",">","529155667","pos",NA,"fire;cooperation;foraging","coevolution","review","",NA,"Bad weather, unforeseen contingencies or neglect could have resulted in a fire going out (Ofek 2001)."
"1582371284","twomey2013cognitive","1986977376",">","529155667","pos",NA,"fire;cooperation;foraging","coevolution","review","",NA,"using caves for [protecting fire] implies group contingency planning, which is associated with enhanced executive functions (Wynn & Coolidge 2007, 82)."
"262708013","twomey2013cognitive","376579730",">>","482067994","pos",NA,"fire;cooperation;foraging","coevolution","review","",NA,"It is unlikely that one or a few individuals could maintain a fire for everyone in the group to use without some additional incentive (Ofek 2001). A few altruistic fire providers would have found it difficult to feed both the fire and themselves when food and fuel were hard to find. These individuals would also have been at a disadvantage relative to their beneficiaries who spent no time and energy gathering fuel. All else being equal, providing a fire for others was probably not a viable evolutionary strategy because the free-riders would be at an advantage over fire providers. In the long run you end up with all free-riders, no providers and no fire (Ofek 2001, 161)."
"1097110602","twomey2013cognitive","3260460435",">","482067994","neg",NA,"fire;cooperation;foraging","coevolution","review","",NA,"Free-riding is recognized as a major constraint on the evolution of human cooperation (Dubreuil 2010, 53; Gamble et al. 2011, 118; Shinada & Yamagishi 2007, 330) and would have undermined cooperative fire provisioning."
"790504987","twomey2013cognitive","322766061",">>","482067994","pos",NA,"fire;cooperation;foraging","coevolution","hypothesis","",NA,"Provisioning a domestic fire would have required future-directed group-level cooperation."
"1621929169","twomey2013cognitive","1250041027",">","2173926777","pos",NA,"fire;cooperation;foraging","coevolution","review","",NA,"Bad weather, unforeseen contingencies or neglect could have resulted in a fire going out (Ofek 2001)."
"3539909910","twomey2013cognitive","1004465462",">","2173926777","pos",NA,"fire;cooperation;foraging","coevolution","hypothesis","",NA,"Transporting fire implies planning, response inhibition and cooperation directed at a future goal."
